4.7831570	2.7550420	0.0215660
-0.0027890	5.5092040	6.8837940
0.0023850	5.5068030	3.4640730
4.7780020	2.7575130	3.4412860
8.3763300	2.0783680	1.7331340
-3.5959760	6.1844470	5.1740080
3.5687580	6.2082310	1.7325770
1.2106620	2.0546470	5.1745580
2.3959160	-0.0193550	1.7312330
2.3840090	8.2830060	5.1759150
1.6233320	3.3061900	1.7396400
3.1571550	4.9565620	5.1838960
1.1018030	8.0270360	1.7432500
3.6790900	0.2366970	5.1802980
-2.7249660	5.2146740	1.7386450
7.5065110	3.0482120	5.1848910
3.0719570	2.7597210	1.7490800
1.7091070	5.5044250	5.1899600
5.6330580	1.2743820	1.7528000
-0.8508970	6.9894930	5.1862740
5.6385500	4.2340660	1.7429360
-0.8571640	4.0289880	5.1961180
1.6154810	4.8683350	1.7036730
3.1641870	3.3941940	5.1611980
-0.2477600	7.2399790	1.7163540
5.0281020	1.0246390	5.1484950
-1.3681670	4.4400040	1.7134660
6.1499880	3.8229840	5.1513930
0.8337460	2.7933000	0.5042820
3.9523220	5.4004620	6.4403290
1.9305920	7.5987780	0.5008940
2.9068680	0.7024580	6.4434070
-2.7625710	6.1509410	0.4989170
7.4828320	2.1416830	6.4449520
3.9454640	5.4551680	3.9409680
0.8308300	2.8749930	3.0029200
2.8430170	0.6693000	3.9443350
1.8811190	7.5552230	2.9999130
7.5559310	2.1121950	3.9463340
-2.7126170	6.1206800	2.9983070
-0.0000170	-0.0130950	5.4107220
-0.0001590	-0.0045230	1.9682440
-0.0003150	-0.0149160	6.3816530
-0.0004390	-0.0063240	2.9391770
