4.78058900	2.75436600	0.02078500
0.00017000	5.50525700	6.88397000
0.00023300	5.50555800	3.46330200
4.78065100	2.75466800	3.44145300
8.37237600	2.07370200	1.73197900
-3.59155400	6.18622200	5.17449600
3.57176200	6.19567900	1.73229600
1.20905900	2.06424500	5.17481300
2.39654000	-0.00884700	1.73200600
2.38428100	8.26877100	5.17452200
1.62194500	3.30089500	1.74059700
3.15887600	4.95902900	5.18311400
1.10185400	8.01107900	1.74030500
3.67896800	0.24884500	5.18282100
-2.72593900	5.20855600	1.74023500
7.50676000	3.05136800	5.18275100
3.06966100	2.75204800	1.74862500
1.71116000	5.50787600	5.19114200
5.63466300	1.27921800	1.74827300
-0.85384200	6.98070600	5.19079000
5.63495100	4.23116100	1.74825900
-0.85413000	4.02876300	5.19077600
1.61643100	4.86250300	1.71035000
3.16439000	3.39742100	5.15286700
-0.24857600	7.22642200	1.71015700
5.02939700	1.03350200	5.15267400
-1.37086100	4.43144100	1.71044800
6.15168200	3.82848300	5.15296400
0.83259200	2.79574700	0.50174000
3.95319400	5.39406400	6.44322600
1.93461000	7.58083800	0.50174800
2.90454000	0.71848200	6.44272900
-2.76835400	6.14395800	0.50103200
7.48659900	2.14627100	6.44288300
3.94822900	5.46417700	3.94425700
0.82762800	2.86586000	3.00070900
2.84621100	0.67908600	3.94426500
1.87628200	7.54144200	3.00021200
7.54917500	2.11596600	3.94354800
-2.70577700	6.11365300	3.00036600
-0.00032200	0.00110200	5.41241200
0.00032200	-0.00110200	1.96989500
-0.00156600	0.00087400	6.38329600
0.00156600	-0.00087400	2.94078000
