4.78082600	2.76020600	0.02119900
-0.00000500	5.52042000	6.90156700
-0.00000500	5.52042000	3.47232200
4.78082600	2.76020600	3.45044400
8.37423900	2.08253200	1.73665600
-3.59341800	6.19809300	5.18777900
3.57099700	6.21103800	1.73665600
1.20982400	2.06958800	5.18777900
2.39722800	-0.01294400	1.73665600
2.38359400	8.29357000	5.18777900
1.62295900	3.30947000	1.74504400
3.15786300	4.97115500	5.19616600
1.10325700	8.03141400	1.74504400
3.67756500	0.24921200	5.19616600
-2.72621500	5.22036700	1.74504400
7.50703700	3.06025900	5.19616600
3.07145600	2.76100100	1.75291500
1.70936500	5.51962500	5.20403800
5.63481700	1.27945900	1.75291500
-0.85399600	7.00116700	5.20403800
5.63619000	4.24016600	1.75291500
-0.85536900	4.04046000	5.20403800
1.61653500	4.87202000	1.71528600
3.16428700	3.40860600	5.16640900
-0.24673900	7.24457600	1.71528600
5.02756000	1.03605000	5.16640900
-1.36979600	4.44465600	1.71528600
6.15061700	3.83597000	5.16640900
0.83442200	2.80389400	0.50518000
3.95115900	5.40781200	6.45706000
1.93536700	7.60130900	0.50518000
2.90276100	0.71789800	6.45706000
-2.76978900	6.15604800	0.50518000
7.48854400	2.15491600	6.45706000
3.94639900	5.47673200	3.95630300
0.82966200	2.87281400	3.00593700
2.84545400	0.67931600	3.95630300
1.87806000	7.56272700	3.00593700
7.55061000	2.12457800	3.95630300
-2.70772300	6.12571000	3.00593700
0.00000000	0.00000000	5.42404100
0.00000000	0.00000000	1.97291800
0.00000000	0.00000000	6.39493600
0.00000000	0.00000000	2.94381300
