4.78082600	2.76020600	0.02191800
-0.00000500	5.52042000	6.86602000
-0.00000500	5.52042000	3.45582800
4.78082600	2.76020600	3.43211000
8.37909300	2.08341200	1.72793400
-3.59827200	6.19721400	5.16184400
3.56780800	6.21480200	1.72793400
1.21301300	2.06582400	5.16184400
2.39556200	-0.01758800	1.72793400
2.38525900	8.29821400	5.16184400
1.62406000	3.31229800	1.73596700
3.15676100	4.96832800	5.16987700
1.10025700	8.03095400	1.73596700
3.68056400	0.24967200	5.16987700
-2.72431700	5.21799900	1.73596700
7.50513900	3.06262600	5.16987700
3.07221100	2.76641300	1.74364000
1.70861100	5.51421300	5.17755000
5.62975300	1.27740600	1.74364000
-0.84893200	7.00321900	5.17755000
5.64050000	4.23680600	1.74364000
-0.85967900	4.04381900	5.17755000
1.61561600	4.87428300	1.70701100
3.16520600	3.40634200	5.14092100
-0.24823900	7.24264800	1.70701100
5.02906100	1.03797700	5.14092100
-1.36737600	4.44432000	1.70701100
6.14819800	3.83630600	5.14092100
0.83467100	2.80635500	0.49752200
3.95120300	5.40667000	6.42873700
1.93311100	7.60029400	0.49752200
2.90372800	0.71850700	6.42873700
-2.76778200	6.15460200	0.49752200
7.48753300	2.15544800	6.42873700
3.94615000	5.47427000	3.93143200
0.82961800	2.87395600	2.99482600
2.84771000	0.68033100	3.93143200
1.87709400	7.56211800	2.99482600
7.54860300	2.12602400	3.93143200
-2.70671200	6.12517700	2.99482600
0.00000000	0.00000000	5.39760100
0.00000000	0.00000000	1.96369000
0.00000000	0.00000000	6.36856400
0.00000000	0.00000000	2.93465400
