4.7808260	2.7602060	0.0215300
-0.0000050	5.5204200	6.8837200
-0.0000050	5.5204200	3.4640460
4.7808260	2.7602060	3.4412030
8.3767130	2.0830030	1.7323480
-3.5958920	6.1976230	5.1748640
3.5693530	6.2129450	1.7323480
1.2114680	2.0676800	5.1748640
2.3963980	-0.0153220	1.7323480
2.3844230	8.2959480	5.1748640
1.6235690	3.3108370	1.7404750
3.1572530	4.9697890	5.1829910
1.1017680	8.0312590	1.7404750
3.6790530	0.2493670	5.1829910
-2.7253370	5.2191560	1.7404750
7.5061580	3.0614700	5.1829910
3.0719090	2.7636830	1.7481410
1.7089130	5.5169420	5.1906580
5.6322680	1.2785090	1.7481410
-0.8514470	7.0021160	5.1906580
5.6382870	4.2384330	1.7481410
-0.8574660	4.0421930	5.1906580
1.6160750	4.8731110	1.7111510
3.1647460	3.4075150	5.1536680
-0.2474540	7.2436320	1.7111510
5.0282750	1.0369930	5.1536680
-1.3686210	4.4445080	1.7111510
6.1494430	3.8361180	5.1536680
0.8345620	2.8050960	0.5013390
3.9510160	5.4073680	6.4428980
1.9342560	7.6008300	0.5013390
2.9032170	0.7179960	6.4428980
-2.7688180	6.1553260	0.5013390
7.4882310	2.1552620	6.4428980
3.9462590	5.4755300	3.9438550
0.8298060	2.8732580	3.0003820
2.8465650	0.6797960	3.9438550
1.8776040	7.5626290	3.0003820
7.5496400	2.1253000	3.9438550
-2.7074100	6.1253640	3.0003820
0.0000000	0.0000000	5.4110550
0.0000000	0.0000000	1.9685380
0.0000000	0.0000000	6.3819890
0.0000000	0.0000000	2.9394720
