0.00000000	0.00000000	0.00000000
1.41820200	1.41820200	1.41820200
0.00000000	0.00000000	2.83640400
1.41820200	1.41820200	4.25460500
0.00000000	2.83640400	0.00000000
1.41820200	4.25460500	1.41820200
0.00000000	2.83640400	2.83640400
1.41820200	4.25460500	4.25460500
2.83640400	0.00000000	0.00000000
4.25460500	1.41820200	1.41820200
2.83640400	0.00000000	2.83640400
4.25460500	1.41820200	4.25460500
2.83640400	2.83640400	0.00000000
4.25460500	4.25460500	1.41820200
2.83640400	2.83640400	2.83640400
4.25460500	4.25460500	4.25460500
